Post_id,Comment_id,Text
11090507,11092287,"Опа ..надеждачка нежданьчик однако ,мы в боевой готовности ..ХУйвашев ,если чо 😉"
11090507,11092302,"Как они по храму в екб договорятся, уже вижу этот диалог:
Мэр - давайте вы все пойдёте домой и заткнетесь, а мы вас не посадим по липовым делам?"
11090507,11092323,А что началось с этими джэтами? Как то подозрительно
11090507,11092728,"На дне марианской впадины нашли губернатора Свердловской области, который признал законным отключение мобильного интернета"
11090507,11093199,Может снести зал где тренируются боевики божьи ( на самом деле боевики какого-то кошелька местного) и там построить церковь? Они же такие на все готовые ради церкви?
11090507,11093449,Одна новость лучше другой... Засрали планету... Прошли по правам россиян .
11090507,11094341,"Недавние исследования пришли к выводу, что от пластика страдают даже те морские существа, которые обитают на глубине."
11090507,11094375,"За сквер !https://vk.com/parkland_ekb Вот их группа, надо поддерживать как можем."
11090507,11095223,Почему губернатор?? Почему не мэр?? Мэр вообще чем там занимается?
11090507,11095288,подпишите петицию против храма - http://chng.it/2jrF6sRj
11090507,11097162,"Теперь везде где есть протесты будут отключать интернет,чтобы другие не узнали что там происходит. Прекрасная новость"
11090507,11097172,Где новости на федеральных каналах???
11086485,11086507,"Игра Престолов полнейшая хуе*та,школьники не бомбите"
11086485,11086511,"Игра Престолов лучшее ))
Я НО назвал Арья Старк"
11086485,11086519,"Серии ИП худшие во всей вселенной, сори"
11086485,11086532,"Очередное ""Мне настолько п*ох*уй на Игру пристолов, что пойду везде об этом напишу, не забыв упомянуть о том, что сериал дepьмo"".

Хуже фанючек только такие долбoêбы."
11086485,11086542,"За восемь лет «Игры престолов» популярность гомоебли в мире выросла в 10 раз*
Не благодарите"
11086485,11086544,"Я вот назову своего ребёнка Король Ночи, потому что король ночи должен быть всегда"
11086485,11086548,Валар Моргулис три четыре пять
11086485,11086562,У девочки нет имени пять
11086485,11086579,"Я не смотрю ИП, но меня реально достали комменты, мол, фигня сериал. На вкус и цвет товарищей нет. Обсуждают его везде из-за популярности, это вполне объективная причина."
11086485,11086588,Hating popular things doesn't make you an interesting person
11086485,11086594,Дорис.... Грустненько. Талантливая женщина была.
11086485,11086597,Это ставил полковник Шерман Т. Поттер в сериале МЭШ
11086485,11086603,"Меня задрали престолодрочеры,которые прям навязывают сериал. Начинаешь говорить,что тебе это неинтересно,тебя обвиняют в том,что ты ничего в этом не понимаешь,потому что не смотрел. Идите на хрен,достали уже."
11086485,11086606,"Была 1 арья, стало 10 - прогрес"
11086485,11086618,Я один неправильно прочитал название валюты?
11086485,11086628,Силуэт на монете действительно на Ливанова похож 😊
11086485,11086633,все знают что нельзя называть ребенка именем персонажа сериал которого еще не закончился...да дэнни?
11086485,11086639,Откуда в комментах столько гомогеев? Идите фапайте на марвел
11086485,11086643,"Эх, юзал имя Арья до того, как это стало мейнстримом ( гг из тетралогии Кристофера Паолини "" Эрагон "")"
11086485,11086723,"Помнится, несколько лет назад был бум на имена ""Дени"" и ""Кхалиси"". Хотел бы я посмотреть на лица этих инфантильных родителей года сейчас)))"
11086485,11086773,То есть сейчас в мире.....10 человек зовуть арья??? Или нужно умножать и 0 человек зовут арья?
11086485,11086846,"До этого в США именем Арья отцы называли своих дочерей в честь Арии Джованни, очевидно."
11086485,11087005,Есть у кого нибудь желание сходить в музей?
11086485,11087211,Марья два три четыре пять
11086485,11087257,"То есть 8 лет назад никого не звали Арья, а теперь так зовут 10 девочек?"
11086485,11087541,"Так-то норм имя, если абстрагироваться, то оч даже"
11086485,11087971,"Нормальный сериальчик! Не знаю че его обсерать, типо кто -то лучше из вас бы снял?"
11086485,11088013,"Еще бы не выросла, скоро дракониху порешает"
11045028,11045039,Потому что эти парады... Такая показуха
11045028,11045044,Больше половины Россиян пьяны во время парадов победы
11045028,11045045,"Скоро и Порошенко убежит в Россию, почти традиция"
11045028,11045047,Больше половины россиян ко всему равнодушны
11045028,11045050,"Ого, у более половины россиян внезапно появились задатки мозгов?"
11045028,11045069,"Больше половины россиян пох на все, не только на парады"
11045028,11045071,"Людям просто жрать скоро нечего будет, что им смотреть на эти одинаковые парады? Миллионы тратятся вникуда, тонны солярки сожжено на одних только репетициях"
11045028,11045072,"ля, благовещенск
хаха я тут живу"
11045028,11045075,"Чет не верится в опрос,видя каждый год победобесие !"
11045028,11045078,"просто победу в 45 приписывают куда только можно, паразитируют на славе прошлых лет, оправдывая одной победой все вещи которые у нас происходят. Лишний раз сказать, Я ПОМНЮ! Но вот только, что люди помнят это уже другой вопрос"
11045028,11045081,"Больше половины россиян равнодушны к парадам 9 мая
Путин: shocked pikachu face"
11045028,11045087,"Больше половины россиян,чьи дети заразились гепатитом С,подали иск против учреждения."
11045028,11045093,"Парад лицемерия же скоро, а я и забыл"
11045028,11045120,Я бы сказал без ленд-лиза)))
11045028,11045135,"+ гепатит с + 10 лямов руб- Я не эксперт , но ктото явно продешевил"
11045028,11045165,"Если только на танки посмотреть, а так нэ"
11045028,11045183,"Логично, это пафосное и бессмысленное УГ (9 мая и вся прилагающаяся к нему празднично-парадная мишура) за столько лет кого хочешь задолбает."
11045028,11045203,"Столько бабла попилено на этих парадах,это пздц. 
А на участников ВОВ им похер. Заработают(попилят) и на них"
11045028,11045225,"Потому что это не парады победы, а парады военной техники"
11045028,11045230,"в каком смысле равнодушны,они не считают это праздником или они просто нажираются даже не зная сути типо праздника"
11045028,11045235,Гепатит С это пожизненно и инвалидность.
11045028,11045248,"Лучше бы делом занялись, а не парадами 🤷‍♂️"
11045028,11045254,Пир во время чумы все эти майские праздники. Позорище
11045028,11045308,"Я так и думала,Но без супы"
11045028,11045314,"Как вас лихо переучили, равнодушие) к слову, парад обходится гораздо дешевле дивизионных учений, а местный народ что то не против зарубежных праздников: день святого Патрика, классно! День святого Валентина, сча подарочков накупим. А свои отмечать: уууууу попил денег, солярка, день скорби (хотя день скорби 22 июня, но местным дебикам не объяснишь)"
11045028,11045330,"Эти парады для чиновников, а не для народа... Везде запрет, тут нельзя, там запретная зона депутаты, министры, президенты 😏и их семья, тут"" звезды "",наши, гости ... А нам с колокольни в бинокль... Я ПОМНЮ и БЛАГОДАРЮ ЗА ПОБЕДУ 🙏  ВСЕХ 😓!  Мира и Добра 🎈🌺🌼🌸!!!"
11045028,11045402,А уважаемая Росгвардия с электрошокерами будут участвовать в Параде? 🙃
11045028,11045406,А че не написали «бывший президент»
11045028,11045407,"Мы должна отдавать дань, нашим предкам, которые не жалели себя и шли вперёд, зная, что сзади ваши бабушки мамы"
11045028,11045471,30 семей не явились в Генпрокуратуру Украины на допрос по делу о половине россиян равнодушных к парадам Победы
11045028,11045479,"неужели перевес пошел в сторону здравого смысла? столько денег бухается на парады и пропаганду, а ветераны в нищете доживают"
11045028,11045484,И вообще эта победа никакая и не великая.Банально завалили немцев трупами. Никакого мастерства и умения воевать.
11045028,11045488,"Ну а чего им до этого парада победы, на которые выделяются миллиарды рублей? 
У большинства в приоритете как до зарплаты выжить, а не на танчики и солдатиков смотреть. Да и ветераны почти все умерли, а те что остались живы в большинстве своем живут в таких условиях, которые врагу не пожелаешь."
11045028,11045525,Парад можно было бы проводить в юбилейные года. А так по большому счёту это стало политической акцией.
11045028,11045535,"просто нам бабки больше некуда тратить. сделаем 50 репитиций, перекроем на дофигилион часов движение в городе. а че нет то?"
11045028,11045555,"Не подскажите,когда парад победы над Наполеоновскими оккупантами проходит?Боюсь пропустить!"
11045028,11045566,"А то деды воевали,а про прадедов совсем забыли!"
11045028,11045576,Картинка ещё долго будет актуальной)
11045028,11045607,"Лентач, ты разницы совсем не видишь между фразами:

52% россиян не собираются принимать участие в праздничных парадах и шествиях в День Победы 9 Мая.

Больше половины россиян равнодушны к парадам Победы

д.б."
11045028,11045637,"Равнодушны потому что парад более-менее нормальный только в Москве. Во всех остальных это скукотища. Пройдут школьники в разной форме, проедет несколько уазиков обычных и все..."
11045028,11045675,Парады победы расходуют мои налоги на осквернение памяти предков
11045028,11045696,Половина россиян — женщины. Женщины ничего не понимают в парадах.
11045028,11045708,"Я так понимаю, интернет убил больше людей чем война(((("
11045028,11045771,"Всероссийский опрос
@
Участие приняли 1600 человек

Не, ну, а почему бы и нет"
11045028,11045796,А вот в Индии уже два года есть вакцина от гепатита С.
11045028,11045823,"Что дискутировать?Этот парад важен,прежде всего,для оставшихся в живых ветеранах.Их осталось мало и они заслужили.Никто не говорит о том,сколько денег летит на бесконечные фестивали и награды.Сейчас ""Жара""и не где-нибудь, А в Дубае,затем ""Кинотавр"" в Сочи.И так круглогодично."
11045028,11045869,">торжественные мероприятия планируют посетить 48% жителей России

>хаха, всем плевать на парады

Вы совсем того, да? :3"
11045028,11045896,"Я не понимаю этой вони в комментах по поводу парада. Зачем этот парад нужен? Предлагаете не праздновать? СССР победил откровенное зло в лице фашисткой Германии. Люди которые через это прошли ещё живы, хоть их и немного. Если Убрать парад, то все забудут, что это вообще когда-то было."
11045028,11045976,А он лечиться хоть  интересно
11045028,11046239,Более половины населения планеты апатичны ко всему.
11045028,11046245,Традиционные парады уже набили оскомину. Хотим парад реального экономического роста.
11045028,11046955,"[id251675608|Али], до инаугурации зеленского порох ещё президент"
11045028,11047155,"Это вциом так опросил? А прикиньте тогда какая там реальная статистика? Процентов 80% равнодушны, не меньше"
11045028,11047452,Больше половины россиян равнодушны к властьпредержащим.
11045028,11048053,Больше половины россиян равнодушны к другой половине.
11045028,11049194,Стамбульский Собянин видимо знатно обосрался
11045028,11050237,"Признайся, Лентач. Ты это специально! =)"
11045028,11050386,"Столько бабла тратят на эти парады старой ржавой рухляди, хотя могли бы эти миллионы отдать пенсионерам, ветеранам и детям!!!"
11045028,11050587,Порошенко пора в Россию уже бежать.
11045028,11050938,Устали все от парадов. Просто хочется пожить как людям россиянам-то.
11045028,11051039,"Даешь гей парад, сразу буря эмоций😉"
11045028,11052047,нет уже никакой мощи все надумано для показухи и все для отчетиков а на деле нифига нет и не могут куда смотрят люди работающие на эту страну
11045028,11065255,"Всё просто:у народа пропала идеология. В былые времена парад и мощь державы поддерживали идеологию силы духа,воли народа,патриотизма. Сейчас патриотизм сдулся по понятным причинам. Народ или слишком занят вопросами где достать денег на жизнь или слишком устал,потому что пашут все как проклятые. Вот и зреет равнодушие"
11000057,11000065,Расходы на оборону ммм других проблем у нас нет
11000057,11000066,Наконец то эту мр@зь Захарченко начинают гасить
11000057,11000070,Зато увеличили траты на атакующее оружие
11000057,11000072,"Понял два три четыре пять.
Если расходы на оборону уменьшились, то где то что то, ИЛИ У КОГО ТО должно увеличиться???"
11000057,11000079,Отца полковника Захарченко приговорили к расходам на оборону мусорного ведра
11000057,11000087,"Нету денег ( сворованы ) - значит нету и расходов на оборону . 
Слава царю!
🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺"
11000057,11000095,"Интересно то, что у Франции расходы высокие, они же вроде как хотят независимую от НАТО армию"
11000057,11000117,"""Россия впервые с 2006 года не вошла в пятёрку лидеров по расходам на оборону"" 

Раися опять обосралась, сдулась, азазаза. Вот в ЮСЕ там сотни лямов долларов на оборонку из карманов налогоплательщиков. Красавчеги!"
11000057,11000125,"...Вот ведь, что только не придумают, чтобы самим мусор не выносить, уже и Михаила Васильевича запрягли...😉😁"
11000057,11000175,При чем тут МГУ? С такими акциями протеста больше людей обозлите чем делу поможете. Простите Михаил Васильевич.
11000057,11000194,"Расходы на оборону СОКРАЩЕНЫ, чего так долго хотели местные подписчики
Но местные либерахены опять чем-то недовольны."
11000057,11000240,«А зачем нам вообще расходы на оборону? Кто на нас нападать собирается?» ©
11000057,11000256,Отца полковника Захарченко впервые с 2006 года повесили в знак протеста против вывоза московского мусора Ломоносову
11000057,11000267,Олигархам просто нужно подсобить в потерях от санкций. Налохи на расеян не работают в полной мере.
11000057,11000569,"включайте queen
WE ARE THE CHAMPIONS!"
11000057,11000591,ХАХАХАХАХАХАХА ну и протесты у вас😆
11000057,11000700,"Прикольно, как раз собирается из самого помоечного из крупных вузов страны собирать"
11000057,11000982,"Все то, что не пошло на оборону, пошло кому-нибудь в карман"
11000057,11002111,А где бабки.....??Бабки то где....??.
11000057,11002165,"С ведром перебор, это осквернение памятников, какие-то варварские методы, нельзя так. Скоро могилы начнут осквернять эти экологи-активисты"
10984728,10984739,"Очень жаль, красивая и талантливая была актриса."
10984728,10984743,"Отравление? Опять КГБГКЧПФСБГРУ Новичком врагов народа травит!
А если серьёзно, вы его брюхо видели?
Зильбертруд банально пережрал хамонов.
А после того как его спецрейсом (!!!) перевезли в Москву и в кратчайшие сроки лучшие врачи бесплатно поставили его на ноги - он тут же высрал текст про ""необходимость убить в себе родину"".
Лучше б на эти вот деньги детям помогли"
10984728,10984749,"Этож как бухать надо, чтобы с бодуна проваляться в коме и знала вся страна"
10984728,10984759,"Если бы не было Быкова, как же скучно было бы жить потреотом. А так хоть есть кого хейтить. Не на Кадырова же им нападать)"
10984728,10984765,И около 103 млн россиян даже не знают могут ли они выехать за границу из-за отсутствия денег.
10984728,10984770,Зильбертруда кровавый режЫм уже́ тѓавил)
10984728,10984773,"– Куда отдыхать поедешь?
– Я патриот! В Крым!
– Из-за долгов не выпускают?
– Ага. Ну все, побежал за кредитом на путевку"
10984728,10984774,"""Уголовное дело о пожаре в «Зимней вишне» поступило в суд""
Так быстро?'"
10984728,10984775,"Эх, прощай, лучшая версия Аксиньи("
10984728,10984787,"Политковскую тоже не сразу убили, несколько раз травили"
10984728,10984829,"//Около 3 млн россиян не смогут выехать за границу из-за долгов//
КАК ОСТАНОВИТЬ МИГРАЦИЮ ИЗ РОССИИ? 
Загнать россиян в долги и перекрыть им выезд."
10984728,10984860,Причина моего отравления - отравление. Пять
10984728,10984863,"Дима, ну кто ж так делает? Где реквизиты для донатов? Через пару дней все же забудут и монетизировать обвинения в отравлении не получится. Не знаешь как это делается - спроси у Бабченко с Верзиловым."
10984728,10984994,"Как говорил один классик: «Сидите дома, епте»"
10984728,10985004,"Верю Быкову, как на духу. Алкашка это тот еще ядЪ."
10984728,10985055,У нас и без долгов не могут выезать
10984728,10985366,"Хватит врать, это не Дмитрий Быков , а по паспорту - еврей Зильбертруд ."
10984728,10985461,"Зачем вводить железный занавес, если можно огранить выезд только для рабов с долгами"
10984728,10985514,"Не меньше россиян не смогут выехать тупо потому, что не до этого. Работа не волк,конечно, но извини, ты в России."
10984728,10985705,"И правильно. Пусть сидят долги оплачивают. Часть  из них алиментшики ,лол)))такие за границей не нужны ,девочкам жизни портить ))"
10984728,10985911,"Учитывая, сколько ботов-поцреотов понабежало посмеяться над отравлением Быкова - его реально пытались отравить. Как Политковскую в своё время - её аналогично в самолёте отравили, когда она летела в провинцию."
10984728,10986340,"Из-за смерти актрисы Элины Быстрицкой около 3 млн россиян не смогут выехать за границу из-за долгов, в следствие чего Дмитрий Быков назвал причиной своей госпитализации отравление."
10984728,10988677,Есть долги - есть Беларусь !)
10979927,10979952,Путин впервые отреагировал на результаты президентских выборов на Украине
10979927,10979955,"Что не новость, так благодать."
10979927,10979966,Похоже Зеленский теперь такое же запретное слово как и Навальный
10979927,10979968,"Путину вообще непонятно как можно проиграть выборы)  хоть что делай,  все равно пркзидент"
10979927,10979982,Курьеры Яндекс еды уходят на обед в Эксплорер еду.
10979927,10979985,"Сказочный то всё сделал чтобы его ""политика"" не провалилась."
10979927,10979991,"• «Яндекс.Еда» разрешила курьерам пересечение границы с Россией из-за указа Путина
• Путин впервые отреагировал на перерыв без согласования
• ДНР упростит результаты президентских выборов на Украине"
10979927,10979995,"То ли дело путен! Никакого провала в политике! Полтора миллиона ВИЧ-инфицированных, 20 миллионов нищих, падение экономики который год. Одни победы!"
10979927,10980022,"О, админу плохо без перерывов на работе, вот он и пишет сюда"
10979927,10980064,Раз два три четыре пять
10979927,10980069,Да ну на четыре пять
10979927,10980070,"Лентач, выбери день и пиши про что угодно, только не про рецидивиста. Полжизни от него тошнит, сил больше нет. Хоть денёк отдохнуть, ни про него, ни про украину. Умоляю!"
10979927,10980093,"Под ""полным, абсолютным провалом политики Порошенко"" Путин имеет ввиду то, что тот не смог узурпировать власть, как сделал это он сам?"
10979927,10980121,Великий прям что-то очень плохо выглядит
10979927,10980147,А чего мой коммент удалили насчёт Яндекса? Что? Правда глаза режет?
10979927,10980155,Какая гадость ваша заливная рыба
10979927,10980172,"""а выстроить реалистичную политику, отвечающую интересам своего народа"" — Путину не удалось за 19 лет"
10979927,10980179,Путин готовит следуюшую войну. Понравилось фюреру воевать...
10979927,10980275,"Так а в чем провал Пороха по мнению #сказочного ? В том, что он Зеленського на мосту не застрелил?"
10979927,10980447,"""ДНР упростит пересечение границы с Россией из-за указа Путина""
Лава
Вы хоть проверяете текст статей до постинга?"
10979927,10980459,"""Яндекс еда"" создала телефон доверия для сотрудников ""Яндекс еда"", чтобы те могли пожаловаться на условия работы в ""Яндекс еда"". Да это гениально!"
10979927,10980492,"«Яндекс.Еда» разрешила курьерам уходить на перерыв без согласования

Работаю с декабря в яндекс.еде. И на перерыв у нас с марта по нажатию кнопки можно уходить (но на 20 минут всего лишь за смену)"
10979927,10980575,"че-то реакция у Путьки замедленная.. Болен шо лэ? Ах да, а шо там на Украини?"
10979927,10980924,ДНРовцы не езжайте сюда it's TRAP!
10979927,10981926,"Про еду бред собачий. Обычно, когда очень нужно уйти на перерыв, приложение не даёт этого сделать из-за сильной нагрузки."
10979927,10983049,"Закончил дела в Читинской области, встретил соседа в Дальневосточной Республике - аргентинский попустил - теперь можно и в реальный мир вернуться."
11267454,11267467,"кто не с нами, тот против нас"
11267454,11267472,"Наш президент самый сказочный президент из всех президентов! При нем мы живём, как в сказке! Так сказочно мы ещё никогда не жили!
И сами в сказке живём, и наше сказочное правительство всегда нам столько сказок рассказывает. Что ни день, то новая сказка.
А ещё у нас есть сказочный главный закон - конституция. Там сказки про свободу слова, права человека и прочее."
11267454,11267474,"Владимир Путин молодец
Сказочный политик, лидер и борец"
11267454,11267478,"Сказочный Путин? Это что-то новое, можно лайкать - это же не статус"
11267454,11267494,Одна новость @Х#%тельней другой
11267454,11267495,"Официальный представитель МИД Мария Захарова, заявила подобную вещь. Вы только вдумайтесь. Официальный. Представитель. Государства. 
Ну, у меня слов больше нет🤷🏻‍♀️"
11267454,11267513,"""Краснодарский оператор отказался покупать несертифицированное оборудование для «закона Яровой» — теперь ему грозят штрафы;""
Кем бы этот оператор ни был, F"
11267454,11267515,"Забавно смотреть на тех, которые сознательно нарушают закон, как в этом случае со статусом. А потом, когда приходит время отвечать по закону, начинают ныть))"
11267454,11267517,"Краснодарский оператор отказался покупать несертифицированное оборудование для «закона Яровой» — теперь ему грозят штрафы;

А то есть должны всякое гавно брать, которое потом окажется нихрена не хранит данные так как несертифицированное и лови еще штрафы... профит"
11267454,11267535,"Ну не 37 год, черный воронок не приедет, пишите в интернете все что хотите."
11267454,11267543,У меня тут 30 тыщ в заначке лежат. Вот думаю гульнуть что ли. Сгорел сарай - гори и хата!
11267454,11267546,"Мария Захарова - одноклеточное
Попробуй докажи, что нет"
11267454,11267557,"Пробую.  Танцуй пока играет музыка,  алкоголичка,  а то потом неприкольно будет."
11267454,11267576,"А что, в России один человек по фамилии путин? «Путин ******* не сказочный, а реальный»
Эффект Стрейзанд? Не, не слышал."
11267454,11267630,"Посчитайте кто -нибудь, шанс по теории вероятности,что при случайном наборе символов на Клава,выпадет данная комбинация"
11267454,11267717,Дни Швейцарской культуры в России
11267454,11267782,"""Окружной суд города Уичито, штат Канзас, приговорил к семи годам лишения свободы гражданку России Богдану Осипову, признав ее виновной в похищении и вывозе за пределы США собственных детей, а также вымогательстве алиментов. Иск против россиянки подал ее бывший муж и отец детей, военнослужащий Брайан Молби."" - 0xyeннaя новость. Хоть где-то мамаше показали, что дети - не её собственность и отцы имеют такое же право на воспитание своих детей, как и матери."
11267454,11267785,"Так и Захарова тоже животное, более того - обезьяна. Как и все мы."
11267454,11267845,Активисты более чем поставить статус ни на что не годны
11267454,11267849,"О! Очередные новости про  Захарову😆хоспаде, да когда уже ее вернут в дурдом🤦‍♂️"
11267454,11267851,There's a spy creepin' around here!
11267454,11267874,"«««Соболь — это животное. А теперь попробуйте поспорить», »»

А каким нужно быть животным, чтобы придумать суровые сказки о смертельном состоянии своего ребенка дабы просто уколоть неприятного ей человека?"
11267454,11267922,"че то меня захаровская морда пздц бесит, еще и Любку оскорбляет, вот бы я ее встретила где нить в переулке да без охраны... мечты мечты...

(как можно такую пропитую быдло рожу взять официальным представителем России, хотя бл9ть какое лицо, такая и страна)"
11267454,11268333,"Теперь все прочитали новость, и все узнали , какой Путин. Молодцы. Историю в школе не учили, как вести информационную войну, понятия не имеем."
11267454,11268414,У Сказочной страны - сказочные явления
11267454,11268949,А чайка - птица.Ворует и гадит
11267454,11270082,Захарова низка упала..на уровне с быдлом
11209272,11209280,Кто ЕГЭ не сдал тот сдохнет
11209272,11209287,"Мотемотичка, ты довольна? четыре пять"
11209272,11209295,"Подросток из Вольска, садись, два! Месяца!"
11209272,11209304,Яндекс такси станет конфисковывать насвай?🤔
11209272,11209310,Шутники. А ведь это нифига не смешно.
11209272,11209313,"кто-то: умер
россияне: ыыы кто-то умер"
11209272,11209317,Закройте комментарии к таким новостям.
11209272,11209325,Это был экзамен на чунина?
11209272,11209328,Пусть земля ей будет бланком ответов
11209272,11209331,нехер на ноль делить было
11209272,11209337,Пять четыре три два раз
11209272,11209339,Я из Вельска -у меня кто-то украл топор...
11209272,11209350,Какие ещё нужны доказательства? Запретить ЕГЭ. Или дума не так работает?
11209272,11209355,"Лучше бы что-то сделали, чтобы таксисты не воняли!"
11209272,11209362,"Вместо того чтобы бесполезный ТО отменить его ужесточают,  причём кроме удорожания процедуры никаких барьеров для махинаций не вводится"
11209272,11209375,"Девушку жалко. Сама помню, как сдавала. До меня докопались, что у меня на спине звенит. Благо, на мой вопрос ""Показать? А за статью потом ответите?"" пришел препод. Девушка рядом со мной просто мне в руку вцепилась, ибо чуть в обморок не грохнулась. Саму тресло, жуть. 
Хороший экзамен, и последствия для психики интересные."
11209272,11209379,"Я не сдавала ЕГЭ чему очень рада,конечно множество сессий и диплом, но я не думаю что все это заменит наш потрясающий стрессовый экзамен"
11209272,11209397,"В Яндекс такси работают люди не знающего русского языка, отслеживать они там будут не комфорт😂"
11209272,11209398,"Задумывался о вышке, но для этого егэ нужен, давно протухли результаты, а сдавать снова в таких адских условиях не хочется. Кто-нибудь шарит, при поступлении в иностранный вуз наше егэ нужно или нет?"
11209272,11209427,За косички дергать нынче не принято  ? Сразу топором ?😊😊
11209272,11209435,"Я понимаю,что смерть ученицы во время ЕГЭ выглядит так,будто именно оно ее и убило. Да,возможно,обстановка сказалась,но она была инвалидом и было предложено не писать в этих условиях :\
Стресс,конечно,огромный ложится на одиннадцатиклассников. но конкретно этот случай,как мне кажется,не показательный.
\как одиннадцатиклассница могу сказать,что стресс вполне можно побороть и не умереть именно от него,да,знаю,что у всех разная нервная система\"
11209272,11209452,"Школьники раньше: 
Убивали фашистов 
Взрывали танки 
Работали на заводе 
 
Школьники сейчас: 
Разрыв сердца от ЕГЭ"
11209272,11209463,"У меня ребенок егэ сдает, так собрали родителей в школе и стали истории рассказывать, про то, как выгоняют за все подряд. Запугали так, что самих уже трясет, а что дети чувствуют.
Сбор  в 8 утра, потом переход(переезд)  в школу, которая на другом конце города, в 9 надо сидеть в классе и ждать до 10. Зачем?? Конечно перенервничаешь тут. Потом писать больше 3 часов, еще и голодные."
11209272,11209545,"Как символично школьник ударил топором девочку, но умерла девочка от ЕГЭ. Вывод убивает не оружие а ЕГЭ, как-то так."
11209272,11209547,"Нас запугивали ЕГЭ год, мы были вообще подопытные кролики, первые, кто сдавал егэ. И это намного страшнее, чем сейчас, когда ученики хотя бы представляют уже по рассказам, что и как. Было очень страшно, до сих пор помню этот мандраж. Поход в другую школу, которую ты видишь первый раз. Чужой класс. Чужие люди вокруг, кто следит за тобой, за каждым движением. Сейчас планку снизили по баллам на тройку, проще сдать хотя бы. Группа А делается за 5 минут, если учился нормально. 
Но вот сама обстановка-это ужас."
11209272,11209626,"Я вот помню ГИА и задание по русскому про булочную Филиппова. Экзамен был даже угарный, помню по телеку, в прямом эфире, перед началом, чувак показал козу и башкой трясти начал."
11209272,11209747,"Я в свое время на ЕГЭ переживал не за то что не сдам его , а за то, что неправильно заполню бланк лол"
