Post_id,Comment_id,Text
31320607,31320628,
31320607,31320639,Хочет всеобщий Армагедон устроить. По ходу ему каждый день неутешительные сводки по сейсмоактивности Йеллоустонского вулкана на стол кладут......😇
31320607,31320648,"Пора америкашек под воду опустистить , жабры пусть отращивают.."
31320607,31320666,"После ядерной войны мало кто останется.
Америка всегда была мировым злом.
Видно им мало разрушенных 73 страны и убитых 26 миллионов.
И убитых ими 95 миллионов индейцев."
31320607,31320669,Общественный резонанс в России тоже возможен из-за высокой бедности и нищеты ❗❗❗🆘🆘🆘
31320607,31320676,
31320607,31320682,"Столтенберг призвал Россию ""проявить политическую волю"" для сохранения ДРСМД. 
Ностальгирует НАТО по таким ""волевым"" ребятам, как Горбачёв и Ельцин. Вот те проявляли на славу! Золотые были времена. А сейчас - ну никакой политической воли.)"
31320607,31320735,"Правильно, надо раздать все пенсионерам!"
31320607,31320743,Это и к США тоже относится.
31320607,31320799,"Как мировой гегемон, сша просто обязаны показать пример.
Янки, соблюдайте договоры!"
31320607,31320912,"Я всё-таки не понимаю. Нахрена США и не только лезли в другие страны, где была революция. И почему из-за одного придурка, должны будут страдать все?"
31320607,31320927,"Трамп - милитарист, для которого вооружение страны стоит чуть ли не на первом месте, хотя не имеет совершенно никакого смысла и толка"
31320607,31321040,"Как в бане, хотят размером померится."
31320607,31321338,Какой мощный эпитет к политике Трампа. Ядерная!
31320607,31321364,"Раздутый военный бюджет США говорит о том,что его разворовывают"
31320607,31321950,
31320607,31324636,+++ Обожжется.
31315421,31315425,Для всего мира сшп и есть главная угроза.
31315421,31315432,Путин же как всегда?😨
31315421,31315435,Доллар?  Или опять сочинил небылицу?
31315421,31315439,Сионизм
31315421,31315445,Долляр
31315421,31315452,Укропиндосские террористы и хахлоботы - главная угроза современности!
31315421,31315460,Угроза Ипанутые россияне? https://www.youtube.com/watch?v=a4ryT4x1ay4
31315421,31315472,а Трамп пьющий??похоже в угаре полном..
31315421,31315475,
31315421,31315477,"Зря он так. Когда ""главных"" угроз слишком много, даже промытые американской пропагандой мозги могут догадаться, что реально главная угроза в число названных ""угроз"" не вошла."
31315421,31315482,
31315421,31315484,Не там ищет. Нехватка питьевой воды и перенаселение планеты- вот главная угроза современности.
31315421,31315486,"Все ясно. Срочно нужна война ему! Иначе беда американской экономике, Иран и в том регионе как кость в горле."
31315421,31315487,А мы в рай попадём
31315421,31315498,ВЛАСТЬ США - ПОЛИТИЧЕСКАЯ ШИЗОФРЕНИЯ И АГРЕССИВНАЯ УГРОЗА В МИРЕ  !!!
31315421,31315500,Пока ты сам.
31315421,31315509,США - угроза номер 1 для всего мира.
31315421,31315510,Соль
31315421,31315527,Главная угроза России
31315421,31315534,
31315421,31315571,
31315421,31315585,Единственная угроза - это лживый пиндостан
31315421,31315607,американская политическая и финансовая элита -главная угроза миру
31315421,31315615,"Неужели. Опять стрелочник виноват. Теперь Иран. А то, что сами развязали узелок, расторгнув договор об уничтожении ракет малой и средней дальности. Это не в счет что-ли?"
31315421,31315626,"Рано или поздно у Тегераа будет атомная бомба.так что если бомбить Иран, только сейчас.да и атомное оружие в ближайшим будущем будет не актуально.более страшнее будет оружие. человечество себя уничтожит"
31315421,31315812,"Трамп назвал угрозы современности? 
Он же внес первым делом в этот список США, за ним Вашингтон, а третьим Белый дом? 
Все знают что они спонсируют терроризм по всему миру и подрывают деятельность других государств."
31315421,31315848,Америка ☝
31315421,31315880,Главная угроза современности это пмс у его доченьки.После этого где то начинают кого то бомбить.
31315421,31315906,Целый день то украина то амеры то трамп то шмамп .то в сирии все победили что за бред???где реальные новости? Про реальные проблемы нам вод за вывос мусора подняли налоги там бензин нищита и все то реально важно проценты по ипотеке помощь бедным ??? Когда этот бред прекратится
31315421,31315998,
31315421,31316012,Вы и есть угроза  современности.
31315421,31316089,Huawei главная угроза США.
31315421,31316099,Наверное Россия.
31315421,31316376,"Свою страну? Она, правда, не одна из главных, а самая главная. Достаточно вспомнить сколько войн и революций они начали в последнее время и сколько жертв было"
31315421,31316530,"Сначала Трамп разорвал соглашение с Ираном, а теперь до него дошло, что оно было нужно."
31315421,31317098,Сказал человек с самым большим оборонным бюджетом и активно модернизирует и производит на этот бюджет это самое оружие🤣👏это же анекдот)))Ему стоило добавить что в его стране есть демократия и справедливость чтоб добить аудиторию))
31315421,31317212,"Некомпетентные идиоты у власти. Это касается всех стран, без исключений."
31315421,31317812,"Что за новости? 
Трамп-такой сякой, Украина-нет бензина, Мэй Тереза-на кутак залезла, Берлускони-всех имел в гандоне! 
Противно на ваш сайт переходить стало...
Где настоящие хорошие журналистские материалы, достойные события, вообще мировые новости? 
Вы вроде международное агенство, а новости о нескольких персонах, НАТО-ВС РФ, Китай-Америка-Европа. Где весь остальной мир?!"
31315421,31317870,Одна из главных угроз современности: клоуны-главнокомандующие
31314921,31314935,
31314921,31314938,Мы идем к Победе!!!
31314921,31314939,"Когда ты остановишься убивать.
Сколько ты убил народа в Сирии.
А в Идлибе твои террористы.
Которые сволочи удерживают в лагере беженцев.
Освободите  людей,которые там умирают от голода."
31314921,31314953,Шизик
31314921,31314960,Главное первым крикнуть...
31314921,31314968,ТРАМП ИДИ НА Х🇺🇸Й!!!
31314921,31314970,Пусть лососнет тунца
31314921,31314972,"Очередное лицемерие от, якобы, главного американца. Впрочем, ничего нового."
31314921,31315005,"А как же борьба с терроризмом ,заповедь США борьбы со злом? У США для США 3 угрозы -терроризм,Россия, Эбола...
Эболу они забыли,так как отвлекают внимание такими вещами они. Террористов забыли, так как они неофициальные, иррегулярные войска США по дестабилизации мира на Земле?"
31314921,31315106,"Британцы в культурном шоке, Дональд Трамп плюнул на этикет и реверансы, похлопал Елизавету Вторую по спине.
Судя по всему, ей понравилось. Лет 50 она не испытывала такого оргазма."
31314921,31315119,"Всё оно конечно хорошо, но не когда за счёт народа!"
31314921,31315145,США главный террорист на планете
31314921,31315160,"""слышал!""....президент...великой державы...🤦‍♂"
31314921,31315207,"У США под боком больная Мексика. Там хоть напалмом жги. Но зачем решать проблемы соседа, если можно прибыть за океан к совершенно посторонним странам."
31314921,31315275,"мочи клинтоноидов,трамп,мы тебе пока прощаем и эти плевки!"
31314921,31315301,"Старикан заговаривается уже,его друг Альцгеймер не дремлет"
31314921,31315396,Жертва собственной пропаганды.
31314921,31315678,ОСТАНОВИТЕСЬ! Где-то я это уже слышал.. Походу Януковичь??!
31314921,31316011,Брехло
31314921,31316134,
31314921,31316238,"Что ты делаешь на украине, трамп?! А в Сирии?! Чем тебе Венесуэла не угодила?! Американская лженация, остановите свой террор! ☺Yankee, go home!!!"
31314921,31317167,"Видно хорошо прижали , раз взвыл 👍"
31314921,31317272,"Трамп,приди к нам в Саратов.Обменяй нас на жителей своих гетто.Давай твои негры будут жить в наших хрущевках,а мы у вас,согласны даже на Детройт!!"
31314921,31318588,"А кто такой этот трамплин? А, тот что в мультике про симпсонов был ?"
31314505,31314510,А это не он с талибаном встречался недавно?
31314505,31314512,куда послал рыжика?
31314505,31314516,Я б тоже отреагировал😂😂😂❗❗❗
31314505,31314539,"Трамп в 17 лет сменил паспорт и год рождения, чтоб было 32, косил от военкомата!
А сейчас это вскрылось, поэтому он вынужден работать на Россию, иначе заставят отслужить срочником... Кстати поэтому же и выглядит моложе своих 72 лет!"
31314505,31314549,"Интересно, Трамп по русски понимает? А то неловко выйдет..."
31314505,31314582,"По нынешним временам ничего необычного не произошло,просто Трамп назвиздел в очередной раз."
31314505,31314586,"""«Откуда взялась информация, что мы «доложили» американцам о том, что мы оттуда выводим наших специалистов, я даже представить не могу», — добавил Лавров. "". Да брешит Трамп, агент кукуруза ждёт инструкции..."
31314505,31314600,"Наши холуйничают перед Трампом, это давно понятно"
31314505,31314604,
31314505,31314656,
31314505,31314657,Биба и Боба - два долбаёба
31314505,31314677,"Почему у янки все руководители статные,широкоплечие и выглядят как типичные мужики.А наши? то лилипуты,то с алопецией, то армяне с акцентом.."
31314505,31314744,Теперь нет сомнений Трамп - украинец !!!
31314505,31314773,
31314505,31314816,не царское это дело уведомлять всякую пиндосявую шпану о своих планах
31314505,31315060,"Лучше бы действовали, пuздeть - не мешки ворочить"
31314505,31315819,Они там обслуживают губозакаточную технику для трампа🤔
31314505,31316247,Че вы перед ними отчитываетесь пошли они на х.. Й
31314505,31316992,"Надо выразить глубокую озабоченность... И снять порнофильм ""Озабоченность России"" с Захаровой, Путиным и Лавровым в главных ролях..."
31313022,31313032,БДСМ не удался?))
31313022,31313042,у гопников всегда не по плану ...
31313022,31313051,Что? Нечайно бзднул на королеву
31313022,31313070,Королева спросила у Трампа когда приедет Дональд Трамп!
31313022,31313071,Опять старина Дон вляпался в какашку и расхаживал с туалетной бумажкой на башмаке?
31313022,31313080,"Ущербный , как и все америкашки.."
31313022,31313097,"Так Трамп все делал не так😂😂😂
Постоянно нарушал протокол😂😂😂"
31313022,31313108,Вместо флагов ЛГБТ вывесили флаги Латвии?
31313022,31313128,вроде нельзя касаться королевы
31313022,31313136,
31313022,31313153,"Что такое ""приложиться к дамской ручке"" этот мужлан понятия не имеет. Его максимум галантности - это ущипнуть (похлопать) даму ниже талии. Баба Лиза светится от счастья, что миновала сей участи."
31313022,31313201,"Хорошо, свою руку для поцелуя не протянул; с него станется."
31313022,31313226,Не получилось бабульку завалить🛌🤣
31313022,31313336,великий трамп нагнул россию
31313022,31313363,"Ниче, Ельцин ее вообще обнимать полез"
31313022,31313540,"Хорошо, что в ""шёчку"" не поцеловал королеву. А то бы вообще зачморили."
31313022,31313638,+++ Трямп)))
31313022,31313695,😂👍
31313022,31313777,Трамп сломал трап.
31313022,31313782,"Мде. Ну не умеет человек себя вести. А народ правильно обвиняет его. Вместо того чтобы бороться с преступностью и делать что-то полезное для страны, Трамп строит натуральную стену от Мексики, потратив кучу бабок, а пользы от нее - ноль."
31313022,31313853,
31313022,31314092,"Почему Трамп до их пор не дал госконтракты своим корешам? Он что, надеется выборы 2020 выиграть?"
31313022,31314134,нападение рептилоидов на ребенка
31313022,31314191,Чарльз какой дряхлый уже...почти как мамаша))
31313022,31314321,Максимальный репост  друзья https://vk.com/club183061530
31313022,31314322,Нормальный президент а у нас моль поганая
31313022,31314341,сумасброд ? это редактор такое у вас придумывает и монтирует ?
31313022,31314344,"Трамп всегда и везде норовит вести себя, КАК АМЕРИКАНЕЦ : беспардонно, часто по-хамски, свысока (вспомните хотя бы его ""рукопожатие"" с президентом Франции). Ддя них это - норма : американцы - ""белая кость"", вся остальная планета - строиться в позе ""зю"". На этот счёт у них даже федеральный закон имеется, N°86-90, принятый аж в 1959 году.Только вот с Королевой Великобритании промашка вышла. Если у кого и ""белая кость"", так это именно у неё. Что сказать - хамло вне зависимости от должности встречается."
31313022,31314465,"Конечно не так - старая ведьма не зиговала ,а по ходу так хотелось молодость вспомнить ..."
31313022,31314502,"Отменили завтрак обед и ужин , на неделю ❓❓❓😂😂😂"
31313022,31314638,"Ничего не изменилось на Руси.Как следили с придыханием за красивой жизнью на Западе,так и следят.Нутром русским человек чувствует-там жизнь,а тут существование"
31313022,31315042,
31313022,31315095,Желтуха
31313022,31315463,"Старые они все уже , можно и простить , чего к старичкам придираться! Не упала и ладно, а он тоже не вспомнил , что прошлый раз ей лошадку - статуэтку подарил - смешно!"
31313022,31315741,КУПИ-ПРОДАЙ ПИНДОССКИЙ !
31254089,31254104,znat знать
31254089,31254105,
31254089,31254113,"А свои тайные желания не хочешь рассказать😂
Чужие то тайны зачем выдавать."
31254089,31254121,вывести штирлица на чистую воду
31254089,31254126,"Да куда Мюллеру в свои 74 года ФБР руководить. Его задачей было лишь осадить Трампа, сорвать бабла на расследовании и свалить."
31254089,31254127,"Все больше россиян наращивают свою кредитную нагрузку, что сохранить возможность своего хотя бы минимального потребления и для отдаления момента попадания в категорию нищих. 
 
Уровень закредитованности домохозяйств в среднем по России в первом квартале 2019 года вырос до 28%, год назад этот показатель составлял 23%. 
 
На основе анализа экспертами была обновлена карта кредитной и сберегательной активности домохозяйств РФ за I квартал 2019 года. 
 
Согласно расчетам, совокупная задолженность россиян по банковским кредитам выросла на 4% с начала года и составила 15,4 триллиона рублей по итогам первого квартала 2019 года, это на 23,3% выше, чем в первом квартале 2018 года. Показатель просроченной задолженности при этом составляет 754 миллиарда рублей."
31254089,31254155,перестать финансировать госдеповских троллей ?
31254089,31254169,В Овальном кабинете? 😁
31254089,31254172,"да нормально, все свои, рассказывай  трамп, одрим секретом больше, одним меньше"
31254089,31254182,
31254089,31254209,Каким образом Трампу известны тайны Мюллера??? Если тайны!!!
31254089,31254252,Почпокаться хотят шалунишки 😆
31254089,31254312,"""Эта старая свинья Мюллер хотела подрыть мои корни"" , сказал Трамп"
31254089,31254808,Чпокнуть радистку Кэт?😨
31245462,31245483,Потому что Штирлиц пригрозил...
31245462,31245527,если мы найдём ответ на этот вопрос - что это изменит? может он просто сыкло или не умеет делать выводы? может у него старческое слабоумие? может Трамп его поумолял? да какая разница?
31245462,31245556,Мне кажется субъективно что эти новости утратили свою ценность ...
31245462,31245716,Клан Клинтон походу сдох. Это значит что можно спекулировать.
31245462,31246015,"Если он думает, что может вот так просто соскочить, то зря. Будь он спецпрокурором или обычным стариканом, а за враньё ответить придётся."
31245462,31246224,"Да Мюллеру бы самому сейчас от правосудия уйти ещё нужно, за то, что он сначала обвинил, а потом стал искать доказательства, несмотря на порядки и законы. Именно поэтому он пост и бросил, чтобы лишний конфликт не создавать."
31245462,31246899,"Это же Мюллер,а не Геббельс:)"
31245462,31247595,"Вот спрашивается, какого хрена нужно было два года тянуть и делать вид, что все ок. Нет доказательств и нет причины, зачем дурить всех?"
31243329,31243332,"А что там оценивать то?!)Мюллер с прахом провалился со всей своей антироссийской компанией,вот и все..."
31243329,31243336,"Если бы Россия реально вмешалась в выборы сша, президентом был бы Чак Норрис или Стивен Сигал"
31243329,31243340,
31243329,31243348,Пинком под зад фейкомета...
31243329,31243357,А можно Россия вмешаться в Российские выборы? Может 6ляDва меньше будет в администрации местных учреждений.
31243329,31243375,"Мюллеры шмулеры, а биткоин тем временем уже 8800"
31243329,31243378,Штирлиц опять переиграл Мюллера !))))
31243329,31243383,"Это было не ""выступление"" а лживая исповедь. И ведь в отставку он неспроста валит сразу после этого провала. Столько бабок в него вложили чтобы запятнать Трампа"
31243329,31243411,Раз десять перечитал слово «Мюллера» мне кажется третий рейх близко
31243329,31243419,забыл два раза по столу щелкнуть..продано!!!
31243329,31243452,"да твою мать, я это еще в Технике Молодежи читал в соплясестве"
31243329,31243525,Да я и с косметикой как урод.
31243329,31243678,"А теперь, всех ""Умных"", к ответу, за то, что мешали президенту выполнять свою работу ! 😉"
31243329,31243714,
31243329,31244138,Люблю смотреть на халеную харю любого президента до выборов и после 2-3 лет работы. На говно мужик уже зашелся
31243329,31245414,"Их не просто не было - их не было вообще. Потому, когда на Мюллера Россия подала в суд, он поспешил слиться, чтобы пока шумиха сильно не поднялась и его с позором не выставили."
30932664,30932681,"Да потому что Мюллер только народ в заблуждение ввел своим ""расследованием"". За два года ни одного доказательства вмешательства РФ не предоставил, одни голословные обвинения."
30932664,30932687,"Я тоже вмешаюсь в выборы,можно ...!? Подскажите как.А то и херр Мюллер не знает....."
30932664,30932698,
30932664,30932718,https://old.bibleonline.ru/bible/nrt/55/05/#19-24
30932664,30932720,Ништяк! Ща новичка хлебнём и невмешаемся 👍😂😂
30932664,30932762,От пячаль-бяда.
30932664,30932861,А чего не весь текст новости? Что Ctrl+C & Ctrl+V дорогого стоит? Там они всёравно короткие каждый раз
30932664,30933854,
30932664,30933955,CNN говно на вентилятор лопатами кидает))Обезумели уже от своей же геббельсовщины)
30932664,30934015,
30932664,30934403,Шо за дятел очередной?
30932664,30948467,мда
30900033,30900039,Синдром Форрестола у пиндосов непроходящий.
30900033,30900066,"А почему наша ""внесистемная оппозиция"" не призывает его привлечь за клевету , они же ему так верили ? Комвнды не было ?"
30900033,30900072,"Пить или не пить?!
Вот в чем вопрос!
Да, пиндос)))
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸"
30900033,30900087,"Цэ не Мюллер,цэ токарь дядя Федя."
30900033,30900125,Сослался на какую-нибудь поправку конституции-не свидетельствовать против себя)
30900033,30900196,А что он ответит когда сказать нечего
30900033,30900207,А был ли мальчик?
30900033,30900251,"Так и дураку ясно, что никакого вмешательства не было и Мюллеру отвечать попросту нечего. 😉"
30900033,30900284,"Хоть в уши им прокричи, не услышат!"
30900033,30900348,"А что он может ответить, миллионы баксов потратил, а результат ноль, нанесем удар по экономике штатов"
30900033,30900392,"Потеряно качество вранья
Всё меньше верят этим клоунам свои"
30900033,30900435,Ну теперь надо расследовать не является ли Мюллер кремлёвским агентом
30900033,30900475,"Все в курсе, что Сша пизд@"
30900033,30900492,"Что у них за игра подковёрная в стране - так за власть кланы борются , скатились до средневековья , обезьяны с гранатой , эти амеры, иногда действительно жутко от их тупости"
30900033,30900586,
30900033,30901139,Зря мы опровергли. Надо было загадочно улыбаться и молчать.)))
30900033,30901178,Мюллера посадят за неправильный доклад)? Клоуны не отдыхают)
30900033,30902118,"Проснувшись утром в субботу, Штирлиц подумал: — Как хорошо вчера с Мюллером и Айсманом в отделе посидели. Вроде и выпили немало, а голова совершенно не болит, да ещё суббота и воскресенье впереди! Голос Копеляна за кадром: — Он и не подозревал, что уже вторник..."
30900033,30902779,"Нечего сказать уже было просто. Столько воды налить это уже успех, конечно. Сам бы почитал, да думаю, что усну моментально."
30900033,30903006,"Мюллер два года избегал вопросов, но исправно клянчил деньги на расследование"", которое в итоге показало, что демократы сами по себе ходячие фэйк СМИ."
30900033,30911161,Они наверное спрашивали про Штирлица.
30900033,30915617,мда
30900033,30922202,хм
30817481,30817492,Путин лидер и лучший президент России
30817481,30817496,Над пыней что ли орут?
30817481,30817505,щель оправдывает средства...
30817481,30817520,Зловещий яб сказал)
30817481,30817522,"В кремле обкурились? Кокс из Аргентины теперь не возят, перешли на траву?"
30817481,30817551,"Ребят ,троли я разрешу все ваши проблемы поэтому не ссорьтесь девочки😉"
30817481,30817577,Путин самый лучший президент в мире! 👍🏻👍🏻👍🏻👍🏻
30817481,30817587,П у т и н.   Х е й л о😌
30817481,30817595,"Нам вмешиваться нельзя, или им не нравится как мы это делаем?"
30817481,30817609,"А Путин такой, читая статью.https://roskomsvoboda.org/media/%D0%9F%D1%83%D1%82%D0%B8%D0%BD-%D1%80%D1%83%D0%BA%D0%B0%D0%BB%D0%B8%D1%86%D0%BE.jpg"
30817481,30817623,"Америкосовские журналюги на грибах, что ли?"
30817481,30817635,Америка - страна параноиков.
30817481,30817648,"Для процветания Германии и Европы требуется как СПГ, так и российский трубопроводный газ, — заявила немецкий посол в Вашингтоне.
Кошмар. Уже и послов Германии в США назначает Путин. Они говорят ужасные, недемократичные вещи.)"
30817481,30817650,"Для сказочного троллей,их мания думают народ ту,п сссс😂"
30817481,30817672,Путя хейло от народа)
30817481,30817800,"Мюллер в своём докладе точно установил, что Кремль существует"
30817481,30817817,Над Америкой только поржать и остается
30817481,30817897,🤣🤣🤣🤣🤣 полегче а то я ору в голос
30817481,30818294,участь омерикосов всегда пинка под зад получать!
30817481,30819295,"Этот доклад Мюллер изначально был бесполезным!
Всем понятно, что Россия не вмешивалась в выборы американского президента, тем более не помогала Трампа. Никому не интересен такой нестабильный политик, которого даже свое правительство недолюбливает."
30817481,30820379,"Носятся американцы с этим докладом, как с писанной торбой. И хотелось бы хоть что нибудь найти против России, но не находится, даже с огромной лупой."
30817481,30821310,"Интересно, сколько ещё лет они будут мусолить эту, набившую уже всем оскомину, тему. Пусть расскажут лучше о своём вмешательстве в выборы и внутреннюю политику других стран."
30817481,30822732,"США сами себе проблемы создают. Сначала придумывают повод для обвинений, проводят дорогостоящее расследование, и в итоге так не могут притянуть за уши ""доказательства"". А за клевету, как известно, нужно отвечать. 😉"
30817481,30823009,Ни о чем
30792671,30792680,"Вот уж бы кем должны давно заняться.
Так это Клинтон.
Вокруг семейства Клинтон нераскрытые убийства."
30792671,30792687,Рецепт политика: замутить расследование. И в случае если результат не удовлетворяет кричать на каждом углу что все не правда
30792671,30792691,"Клинтон давно пора проверять у психиатра, как и черножопую кандолизу райс если помните такую"
30792671,30792693,Бабушка как и вся страна...........
30792671,30792699,https://vk.com/publicinteresnayapolitica
30792671,30792701,
30792671,30792707,
30792671,30792708,Ведьма.
30792671,30792713,Выпускай монику левински на конец мюллера
30792671,30792737,
30792671,30792748,Климакс-он такой😂
30792671,30792752,эта старая раскладушка всё никак не успокоится.
30792671,30792756,
30792671,30792779,"Я дурочка из переулочка..но этот не тот переулочек..я мыслю..хотя не так как вам нужно..но Я,,,(продолжение следует)"
30792671,30792780,Осподяяя... старуха ответит видимо на том свете за свои дела
30792671,30792782,
30792671,30792810,"Согласен. Часть начала, что вмешательства не было, а все подстроено было ей же:))"
30792671,30792811,"Жаль,Клинтон не бoмбанул Рaxу,когда Ельцин пьяненький танцевал..Сколько бы места свободного было бы)))"
30792671,30792847,Никак не успокоится старая ведьма.
30792671,30792864,
30792671,30792993,"Обосралась карга, теперь выкручивается, это конец ты опять продула"
30792671,30793009,Ведьма. Зовите инквизицию! )))
30792671,30793166,Маразматичка.
30792671,30793309,Актуально как никогда🤣🤣🤣
30792671,30793615,Выползло из под камня животное.
30792671,30794529,Хиллари офф
30792671,30794553,Ведьма не успокоится
30792671,30794880,She is such a corrupt old Witch 🧹
30792671,30794927,Она ещё жива?!
30792671,30795056,"Она всё красивей и красивей,  скоро столько их политиков на тот свет отойдёт..."
30792671,30795513,Хохлоовальные отбросы скулят.
30792671,30796049,После доклада Мюллера надо сажать в тюрьму Хилари
30792671,30796409,А сейчас проверим Мюллера на связи с Кремлём
30792671,30797285,"да здайте эту старую в дом престарелых , вы чо не видите у неё маразм🤔"
30792671,30798501,Лучший конец - это конец Билла Клинтона во рту Хиллари.
30792671,30798650,"Отошла,видно,от припадков... заявлять начала..."
30792671,30799307,12 мгновений весны досмотрела наконец то😆
30792497,30792508,Напечатают. Эка беда.
30792497,30792509,"Лучше бы эти 35 миллионов долларов отдали своим гражданам. В сша 40 миллионов нищих - данные оон, более 20 миллионов живут на улице, более 10 миллионов без медстраховок, более 50 миллионов живут в трейлерах"
30792497,30792534,"Ну почему на ветер? В США, наверняка, появилось пара новых миллионеров."
30792497,30792540,Тупые омерикашки. 😂😂😂😂
30792497,30792557,подпрыгивающий Трампм..Меня умиляет..😀
30792497,30792590,"Деньги никогда не выбрасываются на ветер, деньги всегда оседают в карманах. США далеко не исключение ))"
30792497,30792629,
30792497,30792665,Лучше бы американским пенсионерам раздали.
30792497,30792667,"Шизофреники.
Страна бомжей,нищих и психов.
И это все Америка😂😂😂"
30792497,30792684,
30792497,30792711,
30792497,30792717,молодцы мериканцы! сами себя закапывают
30792497,30792727,"Ахаха, проверка на проверку 😅Хотя наши сразу сказали, что не приделах😅"
30792497,30792760,"Если бы платили из своего кармана, то не стали бы врать"
30792497,30792803,Путин виноват?
30792497,30792871,
30792497,30793119,"А потом на эту проверку  следующая проверка, кажется я придумал как им тратить деньги в пустую"
30792497,30793172,Отмывание бабосов.
30792497,30793318,
30792497,30794933,Вычесть с Мюллера.
30792497,30795619,"Вот как надо бабки пилить. Прямо на ровном месте. Повод высосан из воздуха. Есть мнение, что теперь ""заказчиков расследования"" надо под трибунал отдать за нецелевую растрату гос.средств"
30792497,30795926,Бои без правил. Попкорн уж не лезет.
30792497,30803102,"Деньги не выбрасывают. Их передают другим пользователям. Стране всё равно, какие люди ими владеют. Это внутрисистемные игры."
30750491,30750494,молодец! Бей рептилоидов!
30750491,30750561,Надо думать😂😂😂
30750491,30750586,Два года конгресс занимается этим. Позорище всей политической системе сша
30750491,30750595,Может Штирлиц громит доклад Мюлера
30750491,30750607,"крысятник ГРЫЗЕТСЯ, может мир отдохнет чуток )"
30750491,30750669,"Товарищ Трамп, будьте осторожны при использовании слов. типа ""хренотень"". Все засланцы прокалываются именно на подобных мелочах."
30750491,30751175,"Трамп переводит внутренних врагов из личных, во врагов США, во врагов государства Т.е. он прямо указывает, все проблемы в США из-за клинтоноидов. Как только силенок у них убавилось, в России арестовали Абызова, ключевую фигуру и инструментарий Чубайса. Так,что подпиндосников вРФ видеть надо, а не сопли живать и разбираться в системе управления государством Россия"
30750491,30752942,Дерьмократия - мать майдана 😂
30730246,30730258,"А че прикольно они доклад выпустили ... 37 миллионов долларов потратили , чтобы определить что Янукович подарил черную икру Бейдану , который ее так и не взял ..."
30730246,30730259,Осталось дождатся доклад Бормана
30730246,30730262,Штирлиц ещё не когда не был так близок к провалу
30730246,30730272,
30730246,30730285,
30730246,30730319,"В дверь постучали ногой:""Безруков!"" Подумал Штирлиц."
30730246,30730343,"сделал все нормально, как и заказывали! )))"
30730246,30730374,"После того, как расследование «российского вмешательства в выборы» не нашло доказательств сговора между Трампом и Россией, американцы начали подозревать, что Хиллари Клинтон могла вступить в сговор с другой страной, показал новый опрос. 47% избирателей в США считают, что Клинтон в 2016 году могла незаконно вступить в сговор с иностранными оперативниками."
30730246,30730375,А вас Мюллер я попрошу остаться😄
30730246,30730389,"хорошо что доклад сегодня, в пятницу, обнародовали, будет что обсудить вечером в гаражах, жаль только большой он, 400 страниц, как бы не увлечься чтением/обсуждением до утра."
30730246,30730501,Штирлеца отправить к Мюллеру.
30730246,30730984,а как же хайли лайкли ? и когда амерам нужны были доказательства ?
